InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,TotalSpend
INV10754,CUST1128,2023-12-03 00:00:00,6,408.84,2453.04
INV10754,CUST1128,2023-12-03 00:00:00,4,414.4,1657.6
INV10755,CUST1128,2023-09-20 00:00:00,4,99.72,398.88
INV10755,CUST1128,2023-09-20 00:00:00,3,405.71,1217.13
INV10755,CUST1128,2023-09-20 00:00:00,6,228.93,1373.58
INV10756,CUST1129,2023-02-08 00:00:00,10,100.65,1006.5
INV10756,CUST1129,2023-02-08 00:00:00,3,128.03,384.09
INV10756,CUST1129,2023-02-08 00:00:00,6,39.82,238.92
INV10757,CUST1129,2023-06-13 00:00:00,3,164.34,493.02
INV10758,CUST1130,2023-10-25 00:00:00,10,134.13,1341.3
INV10759,CUST1130,2023-10-20 00:00:00,2,39.71,79.42
INV10759,CUST1130,2023-10-20 00:00:00,2,137.27,274.54
INV10759,CUST1130,2023-10-20 00:00:00,6,81.9,491.4
INV10760,CUST1130,2023-03-31 00:00:00,2,187.64,375.28
INV10761,CUST1130,2023-05-09 00:00:00,4,121.41,485.64
INV10761,CUST1130,2023-05-09 00:00:00,1,107.89,107.89
INV10761,CUST1130,2023-05-09 00:00:00,10,161.68,1616.8
INV10762,CUST1130,2023-03-31 00:00:00,10,98.0,980.0
INV10762,CUST1130,2023-03-31 00:00:00,2,45.43,90.86
INV10762,CUST1130,2023-03-31 00:00:00,4,106.3,425.2
INV10762,CUST1130,2023-03-31 00:00:00,6,74.82,448.92
INV10763,CUST1130,2023-03-25 00:00:00,10,25.95,259.5
INV10763,CUST1130,2023-03-25 00:00:00,2,69.97,139.94
INV10763,CUST1130,2023-03-25 00:00:00,2,143.86,287.72
INV10763,CUST1130,2023-03-25 00:00:00,3,28.62,85.86
INV10764,CUST1130,2023-09-15 00:00:00,10,66.7,667.0
INV10765,CUST1130,2023-06-03 00:00:00,6,166.18,997.08
INV10765,CUST1130,2023-06-03 00:00:00,1,57.24,57.24
INV10765,CUST1130,2023-06-03 00:00:00,1,74.8,74.8
INV10765,CUST1130,2023-06-03 00:00:00,1,42.09,42.09
INV10766,CUST1130,2023-07-24 00:00:00,2,146.8,293.6
INV10766,CUST1130,2023-07-24 00:00:00,6,93.03,558.18
INV10766,CUST1130,2023-07-24 00:00:00,6,112.93,677.58
INV10766,CUST1130,2023-07-24 00:00:00,6,171.18,1027.08
INV10767,CUST1130,2023-09-14 00:00:00,4,178.38,713.52
INV10767,CUST1130,2023-09-14 00:00:00,2,49.24,98.48
INV10767,CUST1130,2023-09-14 00:00:00,10,150.09,1500.9
INV10767,CUST1130,2023-09-14 00:00:00,4,184.81,739.24
INV10768,CUST1130,2023-09-09 00:00:00,4,21.85,87.4
INV10768,CUST1130,2023-09-09 00:00:00,3,96.87,290.61
INV10768,CUST1130,2023-09-09 00:00:00,6,170.46,1022.76
INV10769,CUST1131,2023-05-16 00:00:00,10,265.17,2651.7
INV10769,CUST1131,2023-05-16 00:00:00,2,231.24,462.48
INV10770,CUST1131,2023-06-08 00:00:00,1,251.82,251.82
INV10770,CUST1131,2023-06-08 00:00:00,1,95.15,95.15
INV10771,CUST1131,2023-08-02 00:00:00,3,129.67,389.01
INV10772,CUST1131,2023-08-23 00:00:00,3,271.39,814.17
INV10772,CUST1131,2023-08-23 00:00:00,4,259.89,1039.56
INV10773,CUST1131,2023-01-27 00:00:00,10,158.14,1581.4
INV10773,CUST1131,2023-01-27 00:00:00,6,209.54,1257.24
INV10774,CUST1131,2023-06-10 00:00:00,1,121.5,121.5
INV10775,CUST1132,2023-01-10 00:00:00,4,139.79,559.16
INV10775,CUST1132,2023-01-10 00:00:00,1,157.52,157.52
INV10776,CUST1132,2023-07-23 00:00:00,10,196.98,1969.8
INV10776,CUST1132,2023-07-23 00:00:00,2,53.29,106.58
INV10777,CUST1132,2023-05-26 00:00:00,3,563.12,1689.36
INV10777,CUST1132,2023-05-26 00:00:00,6,253.29,1519.74
INV10777,CUST1132,2023-05-26 00:00:00,2,270.27,540.54
INV10778,CUST1132,2023-03-13 00:00:00,4,560.32,2241.28
INV10779,CUST1132,2023-03-30 00:00:00,10,280.91,2809.1
INV10779,CUST1132,2023-03-30 00:00:00,2,315.74,631.48
INV10780,CUST1132,2023-02-23 00:00:00,2,50.7,101.4
INV10780,CUST1132,2023-02-23 00:00:00,6,398.33,2389.98
INV10780,CUST1132,2023-02-23 00:00:00,10,113.74,1137.4
INV10780,CUST1132,2023-02-23 00:00:00,2,121.75,243.5
INV10781,CUST1132,2023-06-20 00:00:00,3,305.65,916.95
INV10781,CUST1132,2023-06-20 00:00:00,2,502.55,1005.1
INV10782,CUST1132,2023-10-07 00:00:00,3,223.94,671.82
INV10782,CUST1132,2023-10-07 00:00:00,6,318.29,1909.74
INV10782,CUST1132,2023-10-07 00:00:00,6,525.24,3151.44
INV10782,CUST1132,2023-10-07 00:00:00,10,97.36,973.6
INV10783,CUST1132,2023-06-27 00:00:00,10,362.55,3625.5
INV10783,CUST1132,2023-06-27 00:00:00,3,142.67,428.01
INV10783,CUST1132,2023-06-27 00:00:00,3,223.05,669.15
INV10784,CUST1132,2023-07-22 00:00:00,3,84.41,253.23
INV10785,CUST1132,2023-08-11 00:00:00,6,137.29,823.74
INV10785,CUST1132,2023-08-11 00:00:00,3,128.45,385.35
INV10785,CUST1132,2023-08-11 00:00:00,6,328.96,1973.76
INV10786,CUST1132,2023-03-28 00:00:00,6,194.03,1164.18
INV10786,CUST1132,2023-03-28 00:00:00,2,61.22,122.44
INV10786,CUST1132,2023-03-28 00:00:00,6,492.24,2953.44
INV10787,CUST1132,2023-01-30 00:00:00,6,274.77,1648.62
INV10787,CUST1132,2023-01-30 00:00:00,10,182.43,1824.3
INV10788,CUST1132,2023-04-02 00:00:00,10,324.75,3247.5
INV10788,CUST1132,2023-04-02 00:00:00,10,327.26,3272.6
INV10788,CUST1132,2023-04-02 00:00:00,2,432.36,864.72
INV10788,CUST1132,2023-04-02 00:00:00,1,468.04,468.04
INV10789,CUST1132,2023-05-15 00:00:00,1,344.72,344.72
INV10789,CUST1132,2023-05-15 00:00:00,4,133.38,533.52
INV10789,CUST1132,2023-05-15 00:00:00,2,244.59,489.18
INV10790,CUST1132,2023-05-24 00:00:00,4,354.62,1418.48
INV10791,CUST1132,2023-12-05 00:00:00,4,451.95,1807.8
INV10791,CUST1132,2023-12-05 00:00:00,2,138.36,276.72
INV10792,CUST1133,2023-05-31 00:00:00,2,154.03,308.06
INV10793,CUST1133,2023-06-01 00:00:00,6,0.0,1231.14
INV10793,CUST1133,2023-06-01 00:00:00,6,225.0,1350.0
INV10793,CUST1133,2023-06-01 00:00:00,4,40.14,160.56
INV10793,CUST1133,2023-06-01 00:00:00,4,148.39,593.56
INV10794,CUST1133,2023-02-20 00:00:00,2,89.37,178.74
INV10794,CUST1133,2023-02-20 00:00:00,6,53.46,320.76
INV10795,CUST1133,2023-05-04 00:00:00,1,102.49,102.49
INV10795,CUST1133,2023-05-04 00:00:00,10,233.02,2330.2
INV10795,CUST1133,2023-05-04 00:00:00,6,140.19,841.14
INV10795,CUST1133,2023-05-04 00:00:00,4,237.07,948.28
INV10796,CUST1133,2023-05-26 00:00:00,2,34.53,69.06
INV10796,CUST1133,2023-05-26 00:00:00,3,40.25,120.75
INV10796,CUST1133,2023-05-26 00:00:00,6,151.29,907.74
INV10797,CUST1133,2023-08-22 00:00:00,1,128.48,128.48
INV10797,CUST1133,2023-08-22 00:00:00,4,45.58,182.32
INV10798,CUST1133,2023-01-08 00:00:00,10,230.85,2308.5
INV10798,CUST1133,2023-01-08 00:00:00,2,34.23,68.46
INV10799,CUST1133,2023-01-09 00:00:00,3,221.6,664.8
INV10800,CUST1133,2023-08-22 00:00:00,10,116.61,1166.1
INV10800,CUST1133,2023-08-22 00:00:00,1,234.96,234.96
INV10800,CUST1133,2023-08-22 00:00:00,2,44.15,88.3
INV10800,CUST1133,2023-08-22 00:00:00,6,28.58,171.48
INV10801,CUST1134,2023-02-19 00:00:00,10,52.12,521.2
INV10801,CUST1134,2023-02-19 00:00:00,6,128.8,772.8
INV10802,CUST1134,2023-01-15 00:00:00,4,143.41,573.64
INV10802,CUST1134,2023-01-15 00:00:00,2,140.28,280.56
INV10803,CUST1134,2023-02-01 00:00:00,6,104.02,624.12
INV10804,CUST1135,2023-03-12 00:00:00,3,77.17,231.51
INV10804,CUST1135,2023-03-12 00:00:00,3,99.93,299.79
INV10805,CUST1135,2023-06-09 00:00:00,2,36.1,72.2
INV10805,CUST1135,2023-06-09 00:00:00,2,278.34,556.68
INV10805,CUST1135,2023-06-09 00:00:00,6,66.75,400.5
INV10805,CUST1135,2023-06-09 00:00:00,10,90.83,908.3
INV10806,CUST1135,2023-01-15 00:00:00,2,165.93,331.86
INV10806,CUST1135,2023-01-15 00:00:00,2,165.77,331.54
INV10806,CUST1135,2023-01-15 00:00:00,4,276.48,1105.92
INV10807,CUST1135,2023-07-11 00:00:00,2,126.81,253.62
INV10807,CUST1135,2023-07-11 00:00:00,10,216.72,2167.2
INV10807,CUST1135,2023-07-11 00:00:00,6,131.65,789.9
INV10807,CUST1135,2023-07-11 00:00:00,2,183.0,366.0
INV10808,CUST1135,2023-10-11 00:00:00,10,236.92,2369.2
INV10808,CUST1135,2023-10-11 00:00:00,6,172.16,1032.96
INV10808,CUST1135,2023-10-11 00:00:00,3,274.51,823.53
INV10809,CUST1135,2023-05-11 00:00:00,10,107.78,1077.8
INV10810,CUST1135,2023-02-21 00:00:00,4,211.49,845.96
INV10810,CUST1135,2023-02-21 00:00:00,4,234.12,936.48
INV10810,CUST1135,2023-02-21 00:00:00,1,79.32,79.32
INV10811,CUST1135,2023-07-11 00:00:00,6,31.61,189.66
INV10811,CUST1135,2023-07-11 00:00:00,6,147.54,885.24
INV10812,CUST1136,2023-07-07 00:00:00,10,193.83,1938.3
INV10812,CUST1136,2023-07-07 00:00:00,4,209.87,839.48
INV10812,CUST1136,2023-07-07 00:00:00,6,89.79,538.74
INV10813,CUST1137,2023-02-18 00:00:00,1,63.3,63.3
INV10813,CUST1137,2023-02-18 00:00:00,10,73.28,732.8
INV10813,CUST1137,2023-02-18 00:00:00,4,93.53,374.12
INV10813,CUST1137,2023-02-18 00:00:00,6,108.83,652.98
INV10814,CUST1137,2023-03-10 00:00:00,2,58.08,116.16
INV10814,CUST1137,2023-03-10 00:00:00,2,45.14,90.28
INV10814,CUST1137,2023-03-10 00:00:00,2,51.91,103.82
INV10815,CUST1138,2023-07-23 00:00:00,6,207.33,1243.98
INV10815,CUST1138,2023-07-23 00:00:00,2,21.52,43.04
INV10815,CUST1138,2023-07-23 00:00:00,10,79.08,790.8
INV10815,CUST1138,2023-07-23 00:00:00,6,95.01,570.06
INV10816,CUST1138,2023-01-02 00:00:00,4,212.54,850.16
INV10816,CUST1138,2023-01-02 00:00:00,2,24.53,49.06
INV10817,CUST1138,2023-01-17 00:00:00,4,64.31,257.24
INV10818,CUST1138,2023-07-27 00:00:00,1,194.93,194.93
INV10818,CUST1138,2023-07-27 00:00:00,2,168.27,336.54
INV10818,CUST1138,2023-07-27 00:00:00,10,60.12,601.2
INV10819,CUST1138,2023-03-24 00:00:00,10,96.37,963.7
INV10820,CUST1138,2023-02-23 00:00:00,2,168.59,337.18
INV10821,CUST1138,2023-05-19 00:00:00,4,62.52,250.08
INV10821,CUST1138,2023-05-19 00:00:00,2,113.05,226.1
INV10821,CUST1138,2023-05-19 00:00:00,2,39.29,78.58
INV10821,CUST1138,2023-05-19 00:00:00,3,26.69,80.07
INV10822,CUST1138,2023-05-15 00:00:00,10,46.23,462.3
INV10822,CUST1138,2023-05-15 00:00:00,1,85.01,85.01
INV10823,CUST1138,2023-06-08 00:00:00,1,73.28,73.28
INV10823,CUST1138,2023-06-08 00:00:00,4,119.34,477.36
INV10823,CUST1138,2023-06-08 00:00:00,2,208.28,416.56
INV10823,CUST1138,2023-06-08 00:00:00,10,22.75,227.5
INV10824,CUST1139,2023-03-26 00:00:00,2,166.76,333.52
INV10824,CUST1139,2023-03-26 00:00:00,1,141.69,141.69
INV10824,CUST1139,2023-03-26 00:00:00,1,156.16,156.16
INV10825,CUST1139,2023-04-19 00:00:00,10,82.19,821.9
INV10825,CUST1139,2023-04-19 00:00:00,4,148.82,595.28
INV10825,CUST1139,2023-04-19 00:00:00,1,27.78,27.78
INV10825,CUST1139,2023-04-19 00:00:00,1,191.91,191.91
INV10826,CUST1139,2023-01-12 00:00:00,4,111.59,446.36
INV10827,CUST1140,2023-04-26 00:00:00,-6,12.41,74.46
INV10827,CUST1140,2023-04-26 00:00:00,4,35.54,142.16
INV10828,CUST1140,2023-02-23 00:00:00,1,50.22,50.22
INV10828,CUST1140,2023-02-23 00:00:00,6,67.06,402.36
INV10828,CUST1140,2023-02-23 00:00:00,6,24.52,147.12
INV10829,CUST1140,2023-05-21 00:00:00,4,73.05,292.2
INV10829,CUST1140,2023-05-21 00:00:00,3,50.42,151.26
INV10829,CUST1140,2023-05-21 00:00:00,1,22.06,22.06
INV10829,CUST1140,2023-05-21 00:00:00,4,41.53,166.12
INV10830,CUST1141,2023-09-02 00:00:00,6,43.1,258.6
INV10831,CUST1141,2023-10-04 00:00:00,3,367.02,1101.06
INV10831,CUST1141,2023-10-04 00:00:00,3,206.26,618.78
INV10832,CUST1141,2023-04-04 00:00:00,1,122.88,122.88
INV10832,CUST1141,2023-04-04 00:00:00,6,291.24,1747.44
INV10832,CUST1141,2023-04-04 00:00:00,1,32.44,32.44
INV10832,CUST1141,2023-04-04 00:00:00,6,31.61,189.66
INV10833,CUST1141,2023-08-13 00:00:00,4,235.6,942.4
INV10833,CUST1141,2023-08-13 00:00:00,10,183.83,1838.3
INV10833,CUST1141,2023-08-13 00:00:00,3,297.38,892.14
INV10834,CUST1141,2023-05-06 00:00:00,10,236.86,2368.6
INV10835,CUST1141,2023-03-07 00:00:00,1,368.05,368.05
INV10835,CUST1141,2023-03-07 00:00:00,4,160.23,640.92
INV10835,CUST1141,2023-03-07 00:00:00,10,340.98,3409.8
INV10836,CUST1142,2023-07-31 00:00:00,10,114.98,1149.8
INV10836,CUST1142,2023-07-31 00:00:00,4,122.58,490.32
INV10836,CUST1142,2023-07-31 00:00:00,1,204.11,204.11
INV10836,CUST1142,2023-07-31 00:00:00,6,129.02,774.12
INV10837,CUST1142,2023-05-21 00:00:00,6,177.32,1063.92
INV10838,CUST1142,2023-05-26 00:00:00,3,176.72,530.16
INV10839,CUST1143,2023-06-24 00:00:00,10,26.54,265.4
INV10840,CUST1143,2023-05-10 00:00:00,2,73.48,146.96
INV10841,CUST1143,2023-04-14 00:00:00,6,125.97,755.82
INV10841,CUST1143,2023-04-14 00:00:00,1,15.22,15.22
INV10841,CUST1143,2023-04-14 00:00:00,2,197.9,395.8
INV10842,CUST1143,2023-07-03 00:00:00,2,202.43,404.86
INV10842,CUST1143,2023-07-03 00:00:00,4,168.59,674.36
INV10842,CUST1143,2023-07-03 00:00:00,3,64.54,193.62
INV10843,CUST1143,2023-08-27 00:00:00,4,160.85,643.4
INV10843,CUST1143,2023-08-27 00:00:00,6,209.23,1255.38
INV10844,CUST1143,2023-02-25 00:00:00,1,187.11,187.11
INV10844,CUST1143,2023-02-25 00:00:00,6,24.93,149.58
INV10844,CUST1143,2023-02-25 00:00:00,1,181.36,181.36
INV10845,CUST1143,2023-04-08 00:00:00,6,58.58,351.48
INV10845,CUST1143,2023-04-08 00:00:00,3,34.36,103.08
INV10845,CUST1143,2023-04-08 00:00:00,6,115.04,690.24
INV10845,CUST1143,2023-04-08 00:00:00,1,145.02,145.02
INV10846,CUST1144,2023-05-02 00:00:00,1,312.43,312.43
INV10846,CUST1144,2023-05-02 00:00:00,4,100.49,401.96
INV10846,CUST1144,2023-05-02 00:00:00,4,179.48,717.92
INV10847,CUST1144,2023-04-21 00:00:00,3,132.25,396.75
INV10847,CUST1144,2023-04-21 00:00:00,4,100.05,400.2
INV10847,CUST1144,2023-04-21 00:00:00,1,265.54,265.54
INV10848,CUST1144,2023-11-11 00:00:00,3,26.01,78.03
INV10848,CUST1144,2023-11-11 00:00:00,10,81.89,818.9
INV10848,CUST1144,2023-11-11 00:00:00,10,166.99,1669.9
INV10849,CUST1144,2023-10-25 00:00:00,2,234.45,468.9
INV10849,CUST1144,2023-10-25 00:00:00,1,206.95,206.95
INV10849,CUST1144,2023-10-25 00:00:00,4,168.48,673.92
INV10849,CUST1144,2023-10-25 00:00:00,10,236.28,2362.8
INV10850,CUST1144,2023-10-14 00:00:00,1,303.17,303.17
INV10850,CUST1144,2023-10-14 00:00:00,10,63.27,632.7
INV10850,CUST1144,2023-10-14 00:00:00,3,332.59,997.77
INV10851,CUST1144,2023-04-15 00:00:00,4,293.6,1174.4
INV10851,CUST1144,2023-04-15 00:00:00,1,310.26,310.26
INV10852,CUST1145,2023-03-14 00:00:00,4,157.13,628.52
INV10852,CUST1145,2023-03-14 00:00:00,4,465.1,1860.4
INV10852,CUST1145,2023-03-14 00:00:00,1,221.25,221.25
INV10852,CUST1145,2023-03-14 00:00:00,1,62.14,62.14
INV10853,CUST1145,2023-09-03 00:00:00,4,137.31,549.24
INV10854,CUST1145,2023-07-25 00:00:00,2,309.27,618.54
INV10854,CUST1145,2023-07-25 00:00:00,4,549.24,2196.96
INV10855,CUST1145,2023-06-05 00:00:00,10,38.6,386.0
INV10855,CUST1145,2023-06-05 00:00:00,3,353.44,1060.32
INV10855,CUST1145,2023-06-05 00:00:00,2,70.57,141.14
INV10856,CUST1145,2023-11-03 00:00:00,3,147.05,441.15
INV10856,CUST1145,2023-11-03 00:00:00,4,395.03,1580.12
INV10857,CUST1145,2023-01-26 00:00:00,6,276.9,1661.4
INV10857,CUST1145,2023-01-26 00:00:00,3,525.54,1576.62
INV10858,CUST1145,2023-01-10 00:00:00,3,75.03,225.09
INV10858,CUST1145,2023-01-10 00:00:00,4,288.99,1155.96
INV10859,CUST1145,2023-07-26 00:00:00,6,320.88,1925.28
INV10859,CUST1145,2023-07-26 00:00:00,4,83.83,335.32
INV10859,CUST1145,2023-07-26 00:00:00,1,178.38,178.38
INV10860,CUST1145,2023-05-21 00:00:00,2,41.04,82.08
INV10861,CUST1146,2023-12-09 00:00:00,3,64.41,193.23
INV10861,CUST1146,2023-12-09 00:00:00,4,41.17,164.68
INV10861,CUST1146,2023-12-09 00:00:00,10,56.56,565.6
INV10861,CUST1146,2023-12-09 00:00:00,4,66.23,264.92
INV10862,CUST1147,2023-08-09 00:00:00,10,164.27,1642.7
INV10862,CUST1147,2023-08-09 00:00:00,1,28.65,28.65
INV10862,CUST1147,2023-08-09 00:00:00,1,230.46,230.46
INV10863,CUST1148,2023-07-12 00:00:00,2,203.81,407.62
INV10863,CUST1148,2023-07-12 00:00:00,3,349.06,1047.18
INV10863,CUST1148,2023-07-12 00:00:00,3,350.82,1052.46
INV10864,CUST1148,2023-05-28 00:00:00,4,364.93,1459.72
INV10865,CUST1148,2023-12-17 00:00:00,1,290.04,290.04
INV10866,CUST1148,2023-04-06 00:00:00,2,90.04,180.08
INV10867,CUST1148,2023-11-20 00:00:00,6,29.06,174.36
INV10867,CUST1148,2023-11-20 00:00:00,6,233.1,1398.6
INV10868,CUST1148,2023-02-06 00:00:00,2,277.94,555.88
INV10869,CUST1148,2023-07-21 00:00:00,3,205.82,617.46
INV10869,CUST1148,2023-07-21 00:00:00,6,150.87,905.22
INV10869,CUST1148,2023-07-21 00:00:00,1,77.49,77.49
INV10870,CUST1148,2023-12-10 00:00:00,2,130.26,260.52
INV10871,CUST1148,2023-06-14 00:00:00,1,208.12,208.12
INV10871,CUST1148,2023-06-14 00:00:00,10,307.94,3079.4
INV10871,CUST1148,2023-06-14 00:00:00,3,273.75,821.25
INV10872,CUST1148,2023-07-17 00:00:00,10,276.63,2766.3
INV10872,CUST1148,2023-07-17 00:00:00,4,43.55,174.2
INV10873,CUST1148,2023-10-19 00:00:00,1,283.75,283.75
INV10874,CUST1149,2023-06-20 00:00:00,6,163.39,980.34
INV10874,CUST1149,2023-06-20 00:00:00,3,63.44,190.32
INV10875,CUST1149,2023-07-18 00:00:00,2,87.73,175.46
INV10875,CUST1149,2023-07-18 00:00:00,4,150.98,603.92
INV10875,CUST1149,2023-07-18 00:00:00,1,30.43,30.43
INV10876,CUST1149,2023-06-23 00:00:00,4,103.79,415.16
INV10876,CUST1149,2023-06-23 00:00:00,6,93.87,563.22
INV10877,CUST1149,2023-01-22 00:00:00,4,163.7,654.8
INV10878,CUST1149,2023-02-05 00:00:00,6,25.56,153.36
INV10878,CUST1149,2023-02-05 00:00:00,2,120.75,241.5
INV10878,CUST1149,2023-02-05 00:00:00,2,57.31,114.62
INV10878,CUST1149,2023-02-05 00:00:00,2,169.18,338.36
INV10879,CUST1149,2023-05-30 00:00:00,6,176.77,1060.62
INV10879,CUST1149,2023-05-30 00:00:00,2,181.39,362.78
INV10880,CUST1149,2023-04-23 00:00:00,3,140.69,422.07
INV10880,CUST1149,2023-04-23 00:00:00,6,162.0,972.0
INV10881,CUST1149,2023-06-07 00:00:00,4,93.3,373.2
INV10881,CUST1149,2023-06-07 00:00:00,6,174.62,1047.72
INV10881,CUST1149,2023-06-07 00:00:00,1,186.39,186.39
INV10882,CUST1149,2023-05-14 00:00:00,1,158.19,158.19
INV10882,CUST1149,2023-05-14 00:00:00,10,182.45,1824.5
INV10882,CUST1149,2023-05-14 00:00:00,3,28.44,85.32
INV10883,CUST1149,2023-08-14 00:00:00,3,125.25,375.75
INV10883,CUST1149,2023-08-14 00:00:00,3,106.4,319.2
INV10884,CUST1150,2023-01-16 00:00:00,3,48.9,146.7
INV10884,CUST1150,2023-01-16 00:00:00,2,154.54,309.08
INV10884,CUST1150,2023-01-16 00:00:00,4,114.31,457.24
INV10884,CUST1150,2023-01-16 00:00:00,2,21.78,43.56
INV10885,CUST1150,2023-04-26 00:00:00,4,147.29,589.16
INV10885,CUST1150,2023-04-26 00:00:00,2,59.66,119.32
INV10886,CUST1150,2023-03-23 00:00:00,6,23.66,141.96
INV10886,CUST1150,2023-03-23 00:00:00,10,169.59,1695.9
INV10887,CUST1151,2023-05-28 00:00:00,6,179.37,1076.22
INV10888,CUST1151,2023-03-23 00:00:00,2,90.06,180.12
INV10888,CUST1151,2023-03-23 00:00:00,10,171.79,1717.9
INV10888,CUST1151,2023-03-23 00:00:00,1,19.39,19.39
INV10888,CUST1151,2023-03-23 00:00:00,3,218.96,656.88
INV10889,CUST1151,2023-11-20 00:00:00,3,34.53,103.59
INV10889,CUST1151,2023-11-20 00:00:00,10,188.05,1880.5
INV10889,CUST1151,2023-11-20 00:00:00,2,73.54,147.08
INV10889,CUST1151,2023-11-20 00:00:00,3,48.55,145.65
INV10890,CUST1151,2023-04-30 00:00:00,1,144.72,144.72
INV10890,CUST1151,2023-04-30 00:00:00,10,40.32,403.2
INV10890,CUST1151,2023-04-30 00:00:00,3,163.44,490.32
INV10891,CUST1151,2023-03-30 00:00:00,2,157.55,315.1
INV10891,CUST1151,2023-03-30 00:00:00,2,96.28,192.56
INV10891,CUST1151,2023-03-30 00:00:00,1,37.87,37.87
INV10891,CUST1151,2023-03-30 00:00:00,2,191.84,383.68
INV10892,CUST1151,2023-09-14 00:00:00,4,60.69,242.76
INV10892,CUST1151,2023-09-14 00:00:00,6,29.88,179.28
INV10892,CUST1151,2023-09-14 00:00:00,1,212.14,212.14
INV10892,CUST1151,2023-09-14 00:00:00,10,28.02,280.2
INV10893,CUST1151,2023-06-20 00:00:00,10,248.89,2488.9
INV10893,CUST1151,2023-06-20 00:00:00,1,97.96,97.96
INV10893,CUST1151,2023-06-20 00:00:00,3,80.42,241.26
INV10894,CUST1152,2023-04-27 00:00:00,6,401.2,2407.2
INV10894,CUST1152,2023-04-27 00:00:00,2,227.78,455.56
INV10894,CUST1152,2023-04-27 00:00:00,3,411.21,1233.63
INV10894,CUST1152,2023-04-27 00:00:00,2,401.72,803.44
INV10895,CUST1152,2023-07-27 00:00:00,2,313.94,627.88
INV10895,CUST1152,2023-07-27 00:00:00,1,95.15,95.15
INV10895,CUST1152,2023-07-27 00:00:00,3,361.99,1085.97
INV10896,CUST1152,2023-01-23 00:00:00,6,458.28,2749.68
INV10896,CUST1152,2023-01-23 00:00:00,2,393.23,786.46
INV10897,CUST1152,2023-12-01 00:00:00,10,440.05,4400.5
INV10897,CUST1152,2023-12-01 00:00:00,4,382.51,1530.04
INV10897,CUST1152,2023-12-01 00:00:00,1,270.5,270.5
INV10897,CUST1152,2023-12-01 00:00:00,6,56.34,338.04
INV10898,CUST1152,2023-08-20 00:00:00,3,421.08,1263.24
INV10898,CUST1152,2023-08-20 00:00:00,3,155.37,466.11
INV10898,CUST1152,2023-08-20 00:00:00,4,64.21,256.84
INV10899,CUST1152,2023-01-04 00:00:00,2,446.2,892.4
INV10900,CUST1152,2023-11-05 00:00:00,3,0.0,1156.38
INV10900,CUST1152,2023-11-05 00:00:00,10,519.33,5193.3
INV10900,CUST1152,2023-11-05 00:00:00,1,226.86,226.86
INV10900,CUST1152,2023-11-05 00:00:00,1,443.97,443.97
INV10901,CUST1152,2023-08-10 00:00:00,3,537.03,1611.09
INV10901,CUST1152,2023-08-10 00:00:00,6,567.16,3402.96
INV10901,CUST1152,2023-08-10 00:00:00,2,567.08,1134.16
INV10901,CUST1152,2023-08-10 00:00:00,1,228.89,228.89
INV10902,CUST1152,2023-05-02 00:00:00,3,284.37,853.11
INV10902,CUST1152,2023-05-02 00:00:00,4,181.14,724.56
INV10902,CUST1152,2023-05-02 00:00:00,2,144.06,288.12
INV10903,CUST1152,2023-06-10 00:00:00,2,525.73,1051.46
INV10903,CUST1152,2023-06-10 00:00:00,4,331.58,1326.32
INV10903,CUST1152,2023-06-10 00:00:00,6,546.54,3279.24
INV10904,CUST1152,2023-11-05 00:00:00,1,290.42,290.42
INV10905,CUST1152,2023-10-29 00:00:00,10,88.36,883.6
INV10905,CUST1152,2023-10-29 00:00:00,1,347.12,347.12
INV10905,CUST1152,2023-10-29 00:00:00,2,314.17,628.34
INV10905,CUST1152,2023-10-29 00:00:00,6,114.35,686.1
INV10906,CUST1152,2023-11-11 00:00:00,3,432.59,1297.77
INV10906,CUST1152,2023-11-11 00:00:00,6,90.83,544.98
INV10906,CUST1152,2023-11-11 00:00:00,4,85.01,340.04
INV10906,CUST1152,2023-11-11 00:00:00,4,479.78,1919.12
INV10907,CUST1152,2023-06-17 00:00:00,10,161.64,1616.4
INV10907,CUST1152,2023-06-17 00:00:00,4,405.2,1620.8
INV10908,CUST1152,2023-08-22 00:00:00,6,59.34,356.04
INV10908,CUST1152,2023-08-22 00:00:00,6,269.96,1619.76
INV10908,CUST1152,2023-08-22 00:00:00,4,344.39,1377.56
INV10909,CUST1152,2023-09-21 00:00:00,10,222.01,2220.1
INV10909,CUST1152,2023-09-21 00:00:00,2,410.09,820.18
INV10909,CUST1152,2023-09-21 00:00:00,10,289.32,2893.2
INV10910,CUST1152,2023-08-26 00:00:00,2,169.28,338.56
INV10910,CUST1152,2023-08-26 00:00:00,4,186.16,744.64
INV10911,CUST1153,2023-09-22 00:00:00,4,162.87,651.48
INV10911,CUST1153,2023-09-22 00:00:00,10,118.13,1181.3
INV10911,CUST1153,2023-09-22 00:00:00,3,149.6,448.8
INV10911,CUST1153,2023-09-22 00:00:00,2,233.76,467.52
INV10912,CUST1154,2023-01-31 00:00:00,1,62.3,62.3
INV10912,CUST1154,2023-01-31 00:00:00,4,12.43,49.72
INV10913,CUST1154,2023-03-08 00:00:00,1,6.73,6.73
INV10913,CUST1154,2023-03-08 00:00:00,2,70.99,141.98
INV10914,CUST1155,2023-06-28 00:00:00,6,110.9,665.4
